Youtuber,Comments,Date
theRadBrad,"At <a href=""http://www.youtube.com/watch?v=Xs0xf_KJTMs&amp;t=7m00s"">7:00</a>, the something you missed was a Grunt&#39;s fuel rod cannon. Back where there were three Grunts one had a fuel rod.",2016-03-12T14:51:15Z
theRadBrad,I love this game so far!,2015-10-27T20:45:55Z
theRadBrad,Playing this on legendary right now and the hunters on mission two are kicking my arse 😂,2021-02-04T15:31:42Z
theRadBrad,look at how badass the new phantom looks! it looks so cool unlike the new pelican in my opinion!,2015-11-10T20:08:36Z
theRadBrad,I&#39;m so glad I read the novel Halo Fall of Reach. <br>It explains the whistle signal Cortana used and why Fred commented &quot;How long has it been since we used that signal?&quot;,2015-10-31T01:46:12Z
theRadBrad,"&quot;wow I wonder what happened to the Carbine Rifle I haven&#39;t seen it at all, yet.&quot;<br>*immediately finds a Carbine.",2015-10-29T00:13:14Z
theRadBrad,Been waiting all day for this ❤️,2015-10-28T04:43:20Z
theRadBrad,"I love how Grunts are listed as 5’6” in the fandom, but they look like they’re 2’2” in the actual game.",2020-11-04T23:34:09Z
theRadBrad,I just love how you can spam shoot the Covenant Carbine in Halo 4 &lt;3,2016-03-27T23:40:10Z
theRadBrad,Damn wish I had this game so I could play. Honestly man kinda jealous I can watch you play it.. Aha peace ✌️,2015-10-27T22:19:28Z
theRadBrad,Awww the cliff hangers are real I want another episode,2015-10-27T20:57:19Z
theRadBrad,Damn part 8 already I&#39;m behind xD Need to go back and catch up!,2015-10-27T20:05:44Z
theRadBrad,"I love how at <a href=""http://www.youtube.com/watch?v=Xs0xf_KJTMs&amp;t=2m30s"">2:30</a> they start talking about Halsey like a son speak about his mother c&#39;:",2015-10-28T05:46:26Z
theRadBrad,Man great video keep up the good work dude and just keep on posting and don&#39;t let anyone put u down ur videos are the post and can u tweet who won the extra copies,2015-10-27T20:20:14Z
theRadBrad,Does anyone know if Brad is planning on doing a horror game for Halloween?,2015-10-27T20:08:27Z
theRadBrad,"Brad, if you sneak up behind enemies and hold the melee button you do badass take downs",2015-10-27T21:09:30Z
theRadBrad,TheRadBrad : I came to your Chanel from your  star wars Battlefront beta walk through and watched up to your latest posted video of halo 5. No complaints coming from me. Very informative. Great work!,2015-10-27T21:23:41Z
theRadBrad,"I think Master Chief is going to have to face his biggest fear, and destroy Cortana for good.",2015-10-29T04:09:19Z
theRadBrad,Can&#39;t wait for the next one,2015-10-27T20:59:12Z
theRadBrad,I need some of that Multiplayer game play!,2015-10-27T20:32:22Z
theRadBrad,I love halo and I&#39;ll always support it but I miss halo being popular back then in 2007,2015-10-28T04:37:56Z
theRadBrad,Such a cliff hanger Brad!!!,2015-10-27T23:03:08Z
theRadBrad,"<a href=""http://www.youtube.com/watch?v=Xs0xf_KJTMs&amp;t=10m31s"">10:31</a> Dammit it felt like the right atmosphere for the flood to appear. AHHHH Come on! I want to see the flood again!!",2015-10-31T22:16:46Z
theRadBrad,the suspense is killing me,2015-10-27T20:42:59Z
theRadBrad,"whatever happened to the carbine rifle, the hornet the Easter eggs, the launcher pod. they&#39;re all just familiar stuff we&#39;re waiting around to see! everywhere you look everywhere you go it&#39;s so hard (it&#39;s so hard) to find them all again. everywhere you go, when you&#39;re lost out there and you&#39;re all alone they&#39;re just waiting in the classic halos everywhere you look",2015-10-27T22:55:52Z
theRadBrad,good job on the vid brad keep making more halo 5 vids,2015-10-27T21:38:44Z
theRadBrad,You need to look around more. It&#39;s such a beautiful game and you rush right through.,2015-10-29T16:45:14Z
theRadBrad,i like how those covenants with shields (forgot their name) can melee u now,2015-10-28T11:31:00Z
theRadBrad,&quot;Why haven&#39;t i seen the carbine yet?&quot; 2 seconds later &quot;Carbine! here we go!&quot;,2015-10-28T02:12:14Z
theRadBrad,Keep em coming brad!,2015-10-27T20:16:03Z
theRadBrad,can&#39;t wait to see new one,2015-10-27T20:48:44Z
theRadBrad,dam just when it gets interesting it ends so much cliffhangers I swear,2015-10-27T22:33:33Z
theRadBrad,"Brad, you make the hour breaks I have between my college classes so much more bearable. Keep up the good work! ",2012-05-15T20:31:37Z
Youtuber,Comments,Date
GameGrumps,Give the player who played with arin a fucking medal,2018-01-19T22:58:33Z
GameGrumps,I was losing it when they kept getting in and out of the ring. XD,2018-01-19T23:00:53Z
GameGrumps,"I love Game Grumpsd 1. It&#39;s my favorite show on this channel.<br><br>Also holy shit, this game sure is something.",2018-01-19T22:02:19Z
GameGrumps,I never thought Tomohiro Ishii would make a cameo in Game Grumps,2018-01-19T23:47:32Z
GameGrumps,My favorite wrestling moves are the ones where you can’t tell who hurt who,2018-01-19T22:47:38Z
GameGrumps,"This is exactly how I imagine 2 unprofessional, out of shape unscripted dudes would fare at wrestling, missing attacks and getting winded at every turn.",2018-01-20T00:13:25Z
GameGrumps,Finally a new episode of Game Grumpsd,2018-01-19T22:02:03Z
GameGrumps,"I love how the other guy was having fun with Arin, really made this more enjoyable.",2018-01-19T22:20:05Z
GameGrumps,"<a href=""https://www.youtube.com/watch?v=mMzEXNcXQOg&amp;t=8m10s"">8:10</a> <b>takes a deadlift German suplex</b><br><b>gets up first</b><br>Arin that&#39;s some really bad ring psychology",2018-01-20T00:02:39Z
GameGrumps,One of these days there’s gonna be an obscure game like this being accidentally played simultaneously by two popular channels.<br><br><b>I want to be there that day.</b>,2018-01-21T17:49:05Z
GameGrumps,"As a wrestling fan myself, I always love it whenever the Grumps play a wrestling game, even if they don&#39;t know the wrestling or anything else about it. I&#39;d love to see them play WWE All-Stars. It&#39;s basically an over-the-top wrestling game on steroids (both figuratively and literally) with combos, high jumping anime shit, and a hilariously in-depth character creator. It&#39;s highly regarded to be one of the last WWE games to actually be fun, before 2K bought the license and started making it more about simulating real life as much as possible (and All-Stars came out in <b>2011.</b> )",2018-01-19T22:19:01Z
GameGrumps,I love Dan&#39;s passive aggressive complements when he first sees this game,2018-01-20T01:58:20Z
GameGrumps,"This game is actually a masterpiece.  Best wrestling game ever.  It might not look like much, but the simulation, AI, and customization are unparalleled.",2018-01-19T22:42:21Z
GameGrumps,It&#39;s always amusing to see people wrap their heads around Fire Pro for the first time.  :),2018-01-19T22:34:31Z
GameGrumps,This was legit one of the most hilarious episodes in a long time. I couldn&#39;t stop laughing.,2018-01-19T22:23:42Z
GameGrumps,"“What are the controls?” -Arin, after playing the game for seven minutes",2018-01-20T09:41:15Z
GameGrumps,If only we could get more amazing wrestlers like those two ladies they made in thr other wrestling game.,2018-01-19T22:02:11Z
GameGrumps,Funny thing this is actually an amazing game,2018-01-20T05:15:41Z
GameGrumps,Can&#39;t wait for another episode of Game Grumpsd 1!,2018-01-19T22:05:20Z
GameGrumps,"...The sad part of it is, this is arguably one of the best wrestling games out there. Hopefully with new japan adding their roster it&#39;ll have their actual names too.",2018-01-20T06:31:28Z
GameGrumps,"Say what you want about Arin, but he survived 10 minutes against The Stone Pitbull.",2018-01-20T00:51:37Z
GameGrumps,Fire Pro is a great game if you actually take time to learn the controls. It really upsets me knowing this is probably gonna make the game look like shit to people seeing it for the first time since Arin didn&#39;t know what he was doing,2018-01-20T03:08:31Z
GameGrumps,"I love this game, it’s my most played game last year. I’m glad you guys are playing thi—<br><br>wait who the fuck are the game grumpsd",2018-01-19T22:50:14Z
GameGrumps,This game has 92% positive reviews on Steam. I don&#39;t really think it&#39;s &quot;some bad pro wrestling game&quot;.,2018-01-20T00:11:22Z
GameGrumps,"everyone here is commenting about grumpsd 1, but I&#39;m over here laughing my ass off at arin and the other guy getting in and out of the ring",2018-01-19T22:44:37Z
GameGrumps,Please do a thousand more episodes of this.,2018-01-19T22:22:27Z
GameGrumps,"Tomohiro Ishii is a real dude, he is super cool, he is part Pitbull and part Wrestler and all Dong King",2018-01-19T22:39:24Z
GameGrumps,"Ajaja I love how Arin and Danny play this knowing nothing about the game, most people are just freaking blown away knowing theres a game where NJPW stars are all present with most if not all the WWE Roster.",2018-01-19T23:31:34Z
GameGrumps,Watching this you realize that danny actually watched wrestling even a bit,2018-01-19T22:10:05Z
GameGrumps,I come back and watch this video whenever I’m deeply sad because there is no way I can make it through this video without absolutely dissolving into laughter. It never fails to make me feel better.,2021-01-02T09:16:18Z
GameGrumps,"That feeling when this is actually a pretty good game, and its fun to watch them be confused on how it works",2018-01-19T22:39:26Z
GameGrumps,"It&#39;s a great game series with a steep learning curve. Once you get the hang of it, it&#39;s a lot of fun. One of the best wrestling game series ever.",2018-01-19T22:39:10Z
GameGrumps,As a wrestling fan this is hilarious,2018-01-19T22:18:21Z
GameGrumps,The strong part of the game is creating wrestlers and making their logic,2018-01-19T23:11:12Z
GameGrumps,&quot;I can&#39;t believe there are two people playing this at once&quot;  gold.,2018-01-19T22:30:01Z
GameGrumps,This is like watching two drunk toddlers try to fox trot. I FUCKIN LOVE IT!!!,2018-01-19T23:18:14Z
GameGrumps,Game Grumpsd 1 starring Arnold &amp; Daniel.,2018-01-19T22:04:54Z
GameGrumps,You guys went from Doki Doki(a game I like) to wrestling(something I really love) you guys are a blessing.,2018-01-19T22:34:29Z
GameGrumps,This game needs...<br><br><br><br><br><br><br><br><b>BIG ZAM!</b>,2018-01-19T22:05:04Z
GameGrumps,I feel like Arin was fighting a NewLegacyInc fan! That was awesome,2018-01-19T23:59:53Z
GameGrumps,I literally never thought i&#39;d see the Grumps play a wrestling game for multiple episodes. This does my inner wrestling fan and my inner Lovely good!,2018-01-19T22:38:34Z
GameGrumps,So awesome to see y&#39;all play it! One of the best wrestling game franchises ever! 😊 <br><br>The rules in the game are slightly different due to it being Japanese wrestling lol,2018-01-19T22:55:40Z
GameGrumps,I love this game. Where my wrestling fans at?,2018-01-19T22:13:25Z
GameGrumps,&quot;Hey im grumpd&quot;<br>&quot;Im not so grumpd&quot;<br>&quot;And we&#39;re the game grumpsd!&quot;,2018-01-19T22:04:21Z
GameGrumps,Meltzer&#39;s gonna rain stars all over this match.,2018-01-19T23:05:34Z
GameGrumps,"<a href=""https://www.youtube.com/watch?v=mMzEXNcXQOg&amp;t=9m33s"">9:33</a><br>This video so beautifully encompasses that surreal feeling of connecting with a silent random stranger in an online game. When you can&#39;t see or hear the person on the other side, but can only read their character&#39;s moves to communicate with them, then you notice them reciprocating your own character&#39;s movements.. it&#39;s almost magical.",2021-01-21T10:34:06Z
GameGrumps,Whenever I need to laugh I revisit this episode,2018-07-06T03:46:54Z
GameGrumps,"Disclaimer: This game is actually good, if you think it looks terrible keep in mind its Arin and Danny playing.",2018-01-19T23:27:04Z
GameGrumps,Cant wait for Game Grumpsd 2,2018-01-19T22:03:28Z
GameGrumps,this is a masterpiece on so many levels,2018-01-20T00:38:39Z
GameGrumps,Watching Danny fuck with Arin while changing the colored tiles is my favorite thing ever.,2016-03-20T20:57:55Z
GameGrumps,Danny trolling Arin is one of the best things this series has given me.,2016-06-23T21:09:51Z
GameGrumps,Does anyone else think Dan and Arin have super contagious laughs?,2015-03-02T00:57:14Z
GameGrumps,Arins scream I have tears in my eyes 😂,2015-12-29T03:24:19Z
GameGrumps,I lose it every time Dan kills himself for a green star,2016-07-19T18:50:51Z
GameGrumps,"<b>binge watching the game</b><br>&quot;is this the last stretch?&quot; <b>looks at play list</b><br>silly dan, this is only half the game.",2015-09-15T03:26:33Z
GameGrumps,&quot;Is this the last board?&quot;<br><br><b>looks at playlist</b><br><br><b>33 more episodes</b><br><br>I certainly hope this isn&#39;t the last board.,2016-10-18T02:45:41Z
GameGrumps,"That scream at <a href=""http://www.youtube.com/watch?v=P78G-gSm2wg&amp;t=6m17s"">6:17</a> is just perfect.",2014-08-29T18:33:15Z
GameGrumps,"Soon this friendship filled series will come to an end as all good things, but unlike most good things you can go back and watch this series any time you want.",2014-08-29T17:18:12Z
