Youtuber,Comments,Date
jacksepticeye,"Your still human Mr SepticEye, even every day workers have a break at the weekend and I say this to everyone I watch who puts up a video to explain. Im pretty sure nobody is going to mind if a day is left to take things easy. You put huge amounts of work in to every video upload.<br><br>Take it easy, put your feet up with a cuppa ^-^<br><br>Tulula.",2014-10-13T20:26:39Z
jacksepticeye,"Jackie if you want to have a break more often, it is perfectly okay, always do what you feel like to :D",2016-06-14T18:03:57Z
jacksepticeye,Just got off the phone with the doctor and my blood results are all clear and I&#39;m perfectly healthy :D no diabetes and NO ebola so stop that lol,2014-10-13T14:01:08Z
jacksepticeye,"Just take a break jack, 2 or more videos a day is exausting. <br>Its crazy todo that every day and not expect to break down.<br>Enjoy your day off.",2014-10-14T04:22:44Z
jacksepticeye,Glad the results came back saying you are ok was litrelly so releaved :D And you really deserve a break man i really dont know how you do it I was thinking about it becuase I upload a really heavily editied video once every 2 days and from recording to editing to uploading put together it takes just shy of a day as in around 23 hours (My interent is so bad thats part of it aswell) And I am always putting everything I can into my vids and people dont realise how much of like a push that is! Becuase yo are a normal guy like everone else but despite whatever cold your personal problems and whatever you are doing that day not only do you upload 2 videos but you upload 2 well editied cut down super energetic videos and that takes allot! So congrats on your results and all the best you are amazing man!,2014-10-13T19:10:15Z
jacksepticeye,Hey Sean whenever you want/need a break just tell us. We would rather you be happy and healthy than feeling sick. ,2014-12-29T19:12:12Z
jacksepticeye,"We love you Jack, Take your time, We want you healthy, Not pressured :)",2014-10-13T14:47:16Z
jacksepticeye,"Dear Sean, you are my favorite youtuber and the whole boss community loves you, congrats on reaching 1,500,000 subs! I love you and may many more subs come your way. If you read this just know, you are the most energetic youtuber involved with their fans I can think of and thank heavens you are all right. Keep being a boss and remember you are the definition of epic.",2014-10-14T01:32:32Z
jacksepticeye,So according to the comments I have Ebola. Thank you all for your clinical diagnosis :P,2014-10-12T18:41:15Z
jacksepticeye,Don&#39;t stress Sean we&#39;re all here for you and you post so much with so much energy every day always interacting with us and I&#39;m surprised you haven&#39;t already taken a day off you truly are awesome! You deserve a high five wa-pish,2014-10-14T05:04:44Z
jacksepticeye,"Take rest Sean.If that&#39;s what you need to stay awesome,I&#39;m ready to endure the pain",2014-10-13T15:02:11Z
jacksepticeye,"You&#39;re human, Jack.  We all need a break every now and then.  If you feel like you need another one, take it.  We&#39;ll understand.",2014-10-14T02:26:34Z
jacksepticeye,"For someone who does videos as...energetically as you, Sean, I&#39;d say you&#39;d need like a 1 day break every month. You deserve AT LEAST that kind of break considering how much energy you throw into each and every one of your videos.",2014-10-15T15:00:59Z
jacksepticeye,"Don&#39;t worry Jack, we&#39;ll be here for when you get back.",2022-08-15T15:13:37Z
jacksepticeye,"Take it easy Jack, I&#39;m really happy that you finally gave yourself a day off, you deserve it!",2014-10-12T18:53:00Z
jacksepticeye,You dont need to apologise Sean. You make great videos everyday for us. You deserve a break. Stay BOSS and have a great day,2014-10-13T20:50:26Z
jacksepticeye,I completely understand your whole decision of taking a break. It&#39;s nice to relax once in a while and you completely deserve it since you have been making your fans happy for so long. Enjoy your day off! :),2014-10-13T13:55:36Z
jacksepticeye,You can take as much time as you need! We all understand :) 2 videos a day is A LOT!,2014-10-14T20:56:21Z
jacksepticeye,"I understand Jack, I hope you&#39;ve enjoyed or are enjoying your day off Jack! Let us know if you need another day off!",2014-10-13T11:33:31Z
jacksepticeye,"Jack/Sean,<br>Please take all the time you need.You are awesome,you deserve a break",2014-10-14T17:03:03Z
jacksepticeye,"Enjoy your break man. We understand and definitely appreciate you not wanting to force videos if you&#39;re temporarily burned out.<br>I had to take much longer breaks in the past, for different reasons, and while I could&#39;ve created content, like you said, it would&#39;ve been forced and people will notice.<br><br>Hope for nothing but good news from the bloodwork! Good luck, man. See you soon!",2014-10-12T19:56:52Z
jacksepticeye,"Jack, take all the time you need.You deserve a nice rest.",2014-10-13T17:33:28Z
jacksepticeye,"Love ya, Jack! Take your time getting your energy back, and good luck with your septiceye!",2014-10-13T17:57:26Z
jacksepticeye,Do whatever you need to sean. I think all of us would rather wait for a really good video once a day than have 3 bad videos all that matters is that you are okay keep taking care of yourself we are all here for you. I love you Sean. &lt;3,2014-10-14T00:41:11Z
jacksepticeye,"You&#39;ve been working hard, Jack. You can take as long as you want. We will still love you, no matter what. YOU ARE A SUPER BOSS...MORE THAN YOU THINK YOU ARE&gt;",2014-10-13T14:56:26Z
jacksepticeye,You don&#39;t have to feel bad for taking a break. You do truly work extremely hard and I&#39;m so so grateful to you for making my day ^~^ So relax and be comfortable okay?,2016-07-29T04:56:55Z
jacksepticeye,"Jack, u deserve to take a day off every week and just upload one video some days. I mean, some youtubers only put up one vid every 1-2 weeks.",2014-10-12T17:58:51Z
jacksepticeye,"I don&#39;t mind Jack taking a small break. He deserves one, with the quality of his videos",2014-10-13T10:58:53Z
jacksepticeye,Less videos equals more energy equals MORE BOSSNESS!! Take some time to relax Jack! Hope you feel better soon!,2014-10-13T19:57:49Z
jacksepticeye,"Jack, you totally deserve the Break because Of all the hard work you&#39;ve put into having in my eyes the best channel and community on YouTube  Take it easy and have yourself a beer 😂",2014-10-13T21:10:44Z
jacksepticeye,"Jack do what you want, we&quot;ll always be here for laughs everyone needs a break.",2014-10-14T00:49:59Z
jacksepticeye,"It´s completely all right, Jack! Everyone needs a break and you are really hard working... Two videos every day? it´s incredible! Take that break LIKE A BOSS, you deserve it ;)",2014-10-15T14:27:32Z
jacksepticeye,"jack take as much time as you need, we will be there for you",2014-10-14T08:17:56Z
jacksepticeye,"Sean, good on you mate, everyone needs time to them selves, and im surprised you lasted this long. you make the best videos, and you Yamimash, Markiplier and the crew should come to Australia, to meet your number one fans!!!! but it&#39;s glad to hear your ok, take the time off needed to get better etc. stay safe!",2014-10-13T15:57:49Z
jacksepticeye,You care and you do the most. You deserve whatever you need and a week off that you deserve. We appreciate you. ,2014-10-21T23:45:30Z
jacksepticeye,"Jack we all know that you put effort in your videos and we thank u, no matter whats happens you will always be the number boss in the whole entire world",2014-10-13T23:15:09Z
jacksepticeye,"Aw Jack, don&#39;t worry about it. You need to be at your best to make videos for us so it&#39;s totally okay to take some time off",2014-10-14T20:55:08Z
jacksepticeye,"Jack, sean, we are your fans, we are the best fans, you are the best youtuber, take as long as you need for a break, because we will always be here until you come back",2014-10-12T18:22:41Z
jacksepticeye,We love you Sean take your time,2014-10-13T13:53:24Z
jacksepticeye,Take your time jack we will understand we always here for you ,2014-10-16T00:20:24Z
jacksepticeye,"Hey Jack, hope you get some rest, i have only just discovered your channel, its nice to see someone so very genuine, keep up the good work, oh yeah, i dont think that you need to justify yours needs to us, bro, you tired, you rest...plain and simple, but seriously everyone in the world needs a break, take a break...",2014-10-13T20:56:18Z
jacksepticeye,Jack! <br><br>You deserve a holiday as long as you want. You work hard to make us laugh so take a break as long as you want.,2014-10-13T15:14:57Z
jacksepticeye,"Take a break Sean! You deserve it! Take breaks a little more often, like one day a week or so. It&#39;ll do you good.<br>Also...CONGRATS! 1.5 MILLION subscribers. ONE AND A HALF MILLLLION!!! WOOHOO!!!",2014-10-14T05:41:37Z
jacksepticeye,Take as much of a break you need bro &lt;3,2014-10-12T17:54:32Z
jacksepticeye,"Everyone deserves some time to themselves, you deserve it Jack take a rest and chill out :)",2014-10-13T16:48:01Z
jacksepticeye,Hit like to respect the turtle neck!,2020-05-16T15:14:53Z
jacksepticeye,I like how he is wearing a turtle neck but still wearing shorts. Business on top party on the bottom.,2020-05-16T16:19:40Z
jacksepticeye,“If I am not a bush I am no one” inspirational quotes from drunk man,2021-05-23T01:52:02Z
jacksepticeye,"&quot;i can&#39;t help you out of this one, jim.&quot;<br>that one sounded genuine",2021-08-06T11:04:39Z
jacksepticeye,"Gotta say, at about <a href=""https://www.youtube.com/watch?v=SuE9pyBjrwI&amp;t=11m25s"">11:25</a> That&#39;s a psychological effect where you surprise someone with an easily answerable question, and that someone&#39;s mind goes completely blank. I think it&#39;s similar to stage fright.",2021-11-30T21:58:34Z
Youtuber,Comments,Date
Techno Gamerz,"&quot;DOOR&quot; EK ADHOORI KAHANI 🤣🤣🤣<br>LIKE, SUBSCRIBE, SHARE👈",2021-08-08T07:48:54Z
Techno Gamerz,Even after winning...he says he was feeling bad for vetter cause he knows how much great player is vetter in this event... this shows neeraj humbleness &amp; respect level 🥰🥰🥰,2021-08-08T04:57:11Z
Techno Gamerz,We need 3 hours stream 🥰🖤,2021-08-08T03:47:11Z
Techno Gamerz,Congratulations for 19.3 mil subscribers Bhai !!!!! 🙌🙌<br> <br>Love from Tamil Nadu ❤❤❤❤,2021-08-10T06:52:06Z
Techno Gamerz,One thing about him he never takes credit by himself and a very humble guy.... I met him in a fanfest at mumbai🥺❤️,2023-01-08T11:00:25Z
Techno Gamerz,Imagine becoming a youtuber like ujjwal 🔥🔥,2021-08-08T04:11:08Z
Techno Gamerz,NEED PART 2 PLEASE,2022-06-10T07:56:00Z
Techno Gamerz,The only youtuber who always tries different games love you bro,2021-08-08T06:11:31Z
Techno Gamerz,"You forget thousand&#39;s of things everyday pal, make sure techno&#39;s episode is one of&#39;em 🤣",2021-08-08T04:48:47Z
Techno Gamerz,1 Year after 😂 But inspiration,2023-06-02T15:35:41Z
Techno Gamerz,Advance Congratulations for 20M 🔥❤️,2021-08-08T04:57:58Z
Techno Gamerz,Legends watching this after 1 year😂😂,2022-10-25T07:13:40Z
Techno Gamerz,Those days were golden😍 when he use to upload gta 5 video with 1 or 2 days gap but now those 1 or 2 days have become 1 or 2 weeks 🙄👀😐,2021-08-10T04:15:19Z
Techno Gamerz,Congrats 🎉🥳👏for 19.2 million subscribers. 😍,2021-08-08T04:48:20Z
Techno Gamerz,Legends Noticed That Ujjwal Is Using New Headset Congratulations 😄😃 🔥,2021-08-08T05:55:45Z
Techno Gamerz,Conglatulation for 30 million,2022-11-22T13:33:34Z
Techno Gamerz,I guess I am not the only girl who loves to watch his gta gameplay video&#39;s 🥰🎈,2021-08-08T03:59:15Z
Techno Gamerz,Thanks bhai for the gameplay and fun 🎉🎉,2022-11-21T14:11:14Z
Techno Gamerz,You forgot our choice while playing simulation games 😭😭😭,2021-08-12T06:21:31Z
Techno Gamerz,"I was very fond of gaming when I was young, still love it.",2021-08-09T10:30:08Z
Techno Gamerz,Seriously Bruh You Will Rise Soon 😳🔥,2021-08-08T03:35:04Z
Techno Gamerz,You are amazing bro❤️❤️,2022-08-05T14:16:25Z
Techno Gamerz,"Pro tip :- If you want to stop any zombie from despawning but you don&#39;t have any nametag, you can give zombie anything which he can put in his hand like any one block, any tool, etc things in Minecraft",2021-08-09T04:14:34Z
Techno Gamerz,Legends watching after 1 year 🤣,2022-12-24T09:44:16Z
Techno Gamerz,me:-Gta V ki video kb aayega🥺<br>Ujjwal bhai:- sabar kro milega😁,2021-08-11T04:09:53Z
Techno Gamerz,&quot;When life gives 100 reasons to cry&quot; &quot;Show life 1000 reasons to smile&quot;,2021-08-08T03:33:02Z
Techno Gamerz,Congratulations for 20 million in advance bro❤️❤️,2021-08-08T05:52:13Z
Techno Gamerz,Mast episode tha iska agla episode aana chahiye 🤣🤣🤣🤤🤤,2022-07-22T15:50:30Z
Techno Gamerz,Finally ujjwal changed his headphones 😁😁💕💕,2021-08-08T03:47:47Z
Techno Gamerz,Congratulations 👏👏,2022-11-11T11:05:06Z
